fecha,segmento,vendedor,categoria_producto,sub_categoria_producto,precio,stock_vendido,stock_disponible
10-07-2019,América Central-México-Ciudad de México,ElectroChile,Jardinería,Maceteros,162327,212,140
01-01-2021,América Central-México-Monterrey,Linio,Doméstico,Ventiladores,78595,284,50
03-01-2019,América del Sur-Brasil-Río de Janeiro,Easy,Jardinería,Fertilizantes,167906,17,13
27-06-2017,América del Sur-Chile-Santiago,Sodimac,Moda,Mochilas,95355,16,66
09-04-2021,América del Sur-Chile-Concepción,ElectroChile,Electrónico,Cámaras,156099,138,134
14-08-2023,América del Sur-Brasil-Brasilia,Sodimac,Jardinería,Mangueras,19735,72,111
27-08-2022,América Central-México-Monterrey,Walmart,Electrónico,Tablets,167545,27,282
01-03-2017,América Central-México-Ciudad de México,eBay,Deporte,Pesas,47317,132,107
28-02-2021,América Central-México-Monterrey,Walmart,Doméstico,Aspiradoras,92335,21,29
18-11-2023,América Central-México-Ciudad de México,ElectroChile,Baño,Dispensadores de jabón,132194,158,32
17-08-2020,América del Sur-Colombia-Medellín,Amazon,Baño,Toallas,178669,62,56
28-08-2017,América Central-México-Cancún,Ripley,Baño,Calefones,115188,180,14
25-11-2022,América Central-México-Cancún,Paris,Baño,Dispensadores de jabón,130427,33,231
19-01-2018,América del Sur-Brasil-São Paulo,eBay,Moda,Zapatillas,61967,2,180
14-02-2017,América Central-México-Monterrey,Aliexpress,Doméstico,Aspiradoras,192572,125,367
14-06-2018,América Central-México-Cancún,eBay,Moda,Zapatillas,100224,147,48
23-02-2022,América Central-México-Monterrey,ElectroChile,Baño,Jacuzzis,195673,187,190
13-03-2017,América del Sur-Perú-Cusco,eBay,Deporte,Colchonetas,163208,224,35
11-08-2018,América del Sur-Colombia-Cartagena,ElectroChile,Cocina,Hornos,92431,46,194
31-08-2019,América del Sur-Perú-Lima,Aliexpress,Deporte,Bicicletas,15161,105,172
27-02-2023,América del Sur-Perú-Trujillo,Hites,Doméstico,Cafeteras,174032,201,76
06-09-2018,América del Sur-Brasil-Río de Janeiro,Homecenter,Cocina,Sartenes,133863,44,46
28-04-2021,América Central-México-Cancún,Falabella,Electrónico,Tablets,154165,50,39
04-09-2018,América del Sur-Colombia-Cartagena,Sodimac,Electrónico,Cámaras,49890,4,407
16-06-2017,América del Sur-Perú-Cusco,Homecenter,Doméstico,Licuadoras,165479,236,37
26-12-2021,América del Sur-Colombia-Medellín,eBay,Baño,Toallas,81429,34,39
24-07-2022,América del Sur-Chile-Temuco,Homecenter,Baño,Calefones,186278,45,442
12-06-2019,América del Sur-Perú-Trujillo,Amazon,Doméstico,Cafeteras,164840,15,472
16-05-2019,América del Sur-Chile-Valparaíso,eBay,Electrónico,Celulares,87960,202,290
18-02-2023,América Central-México-Ciudad de México,Falabella,Automotriz,Filtros,113247,45,261
19-01-2021,América Central-México-Ciudad de México,Walmart,Cocina,Batidoras,74554,50,62
03-12-2018,América del Sur-Chile-Concepción,Amazon,Moda,Mochilas,135623,52,273
20-03-2021,América Central-México-Ciudad de México,Walmart,Moda,Poleras,36374,426,61
29-03-2021,América Central-México-Monterrey,eBay,Electrónico,Televisores,110668,94,14
09-06-2022,América Central-México-Ciudad de México,Falabella,Electrónico,Tablets,67474,47,423
09-12-2019,América del Sur-Colombia-Cartagena,Mercado Libre,Automotriz,Baterías,134020,199,66
24-11-2022,América Central-México-Monterrey,Paris,Jardinería,Mangueras,97846,35,62
28-06-2020,América Central-México-Monterrey,Walmart,Automotriz,Filtros,18951,128,370
01-04-2017,América Central-México-Ciudad de México,PC Factory,Electrónico,Drones,42207,12,321
27-09-2017,América del Sur-Perú-Arequipa,Ripley,Moda,Poleras,27211,21,174
12-10-2017,América del Sur-Argentina-Buenos Aires,PC Factory,Moda,Mochilas,85659,142,144
15-02-2017,América del Sur-Brasil-São Paulo,Aliexpress,Automotriz,Baterías,121514,9,83
26-04-2018,América Central-México-Cancún,Walmart,Electrónico,Televisores,180555,96,116
28-09-2023,América Central-México-Guadalajara,Amazon,Cocina,Sartenes,66131,375,43
23-06-2023,América Central-México-Guadalajara,Paris,Deporte,Trotadoras,61732,13,78
11-08-2018,América Central-México-Guadalajara,Ripley,Moda,Mochilas,44509,4,66
17-12-2018,América del Sur-Chile-Concepción,Falabella,Cocina,Ollas,160918,45,14
02-08-2018,América Central-México-Cancún,Sodimac,Cocina,Cuchillos,149792,80,336
04-02-2022,América Central-México-Ciudad de México,eBay,Moda,Carteras,36034,199,243
09-11-2020,América del Sur-Brasil-Curitiba,Ripley,Electrónico,Celulares,199648,41,346
16-09-2017,América Central-México-Ciudad de México,Easy,Moda,Chaquetas,162222,186,160
30-08-2023,América Central-México-Ciudad de México,Ripley,Baño,Espejos,36603,53,181
25-01-2019,América Central-México-Monterrey,PC Factory,Jardinería,Maceteros,18082,52,190
22-09-2021,América del Sur-Perú-Lima,eBay,Automotriz,Herramientas de reparación,196575,118,269
12-04-2018,América Central-México-Monterrey,Aliexpress,Baño,Jacuzzis,12509,360,100
02-02-2022,América del Sur-Brasil-Río de Janeiro,Hites,Moda,Pantalones,179464,23,34
16-06-2022,América del Sur-Colombia-Cali,PC Factory,Baño,Espejos,190896,324,156
02-05-2019,América del Sur-Brasil-Brasilia,Paris,Deporte,Trotadoras,159690,221,273
30-11-2022,América del Sur-Argentina-Buenos Aires,PC Factory,Moda,Pantalones,90786,218,55
21-12-2023,América del Sur-Brasil-São Paulo,Walmart,Jardinería,Rastrillos,171967,9,120
17-04-2019,América Central-México-Guadalajara,Linio,Cocina,Ollas,199397,97,314
06-09-2021,América del Sur-Perú-Cusco,Mercado Libre,Deporte,Pesas,118838,145,201
06-11-2019,América del Sur-Perú-Lima,Walmart,Baño,Calefones,150715,179,242
03-06-2020,América del Sur-Chile-Valparaíso,Ripley,Jardinería,Tijeras podadoras,85603,29,2
08-12-2022,América del Sur-Colombia-Medellín,eBay,Automotriz,Baterías,58131,257,220
16-10-2021,América Central-México-Monterrey,Easy,Baño,Calefones,17357,8,65
29-06-2020,América Central-México-Guadalajara,Aliexpress,Cocina,Ollas,190680,69,179
02-11-2021,América Central-México-Monterrey,Ripley,Automotriz,Baterías,95112,372,99
12-10-2019,América Central-México-Guadalajara,Paris,Automotriz,Neumáticos,96813,60,8
18-11-2019,América del Sur-Chile-Santiago,Homecenter,Baño,Jacuzzis,37774,103,101
24-08-2017,América del Sur-Brasil-Brasilia,Walmart,Deporte,Bicicletas,95123,318,145
30-10-2018,América Central-México-Monterrey,ElectroChile,Jardinería,Tijeras podadoras,88169,231,84
10-04-2021,América Central-México-Monterrey,Paris,Jardinería,Maceteros,155062,146,330
19-09-2023,América del Sur-Chile-Santiago,Hites,Doméstico,Licuadoras,47381,34,69
13-04-2018,América del Sur-Brasil-Brasilia,Aliexpress,Doméstico,Refrigeradores,89503,4,123
25-08-2017,América del Sur-Colombia-Medellín,Walmart,Jardinería,Fertilizantes,164720,42,122
06-06-2023,América Central-México-Cancún,Linio,Doméstico,Cafeteras,199411,345,66
10-07-2022,América Central-México-Monterrey,Linio,Automotriz,Baterías,190810,54,50
14-10-2022,América Central-México-Cancún,eBay,Deporte,Bicicletas,79079,1,212
24-05-2017,América Central-México-Ciudad de México,Walmart,Cocina,Microondas,164852,133,200
16-06-2018,América Central-México-Cancún,Walmart,Jardinería,Mangueras,44638,390,58
18-10-2020,América del Sur-Perú-Arequipa,Falabella,Jardinería,Maceteros,89638,29,31
20-05-2017,América del Sur-Brasil-Brasilia,eBay,Doméstico,Refrigeradores,88848,177,107
12-06-2022,América Central-México-Cancún,Amazon,Electrónico,Cámaras,65234,33,122
17-12-2020,América del Sur-Argentina-Rosario,Homecenter,Doméstico,Refrigeradores,154486,38,35
24-05-2017,América del Sur-Argentina-Buenos Aires,Paris,Doméstico,Licuadoras,97123,60,384
25-06-2017,América Central-México-Cancún,Paris,Doméstico,Aspiradoras,141606,137,232
24-10-2017,América Central-México-Monterrey,ElectroChile,Deporte,Pelotas,145639,6,161
12-07-2017,América Central-México-Guadalajara,Walmart,Automotriz,Baterías,169370,0,57
26-11-2017,América Central-México-Cancún,Linio,Automotriz,Filtros,111154,147,80
08-05-2018,América Central-México-Guadalajara,PC Factory,Jardinería,Tijeras podadoras,141279,86,340
16-03-2022,América Central-México-Monterrey,Homecenter,Automotriz,Baterías,10450,77,22
05-07-2017,América Central-México-Monterrey,Aliexpress,Baño,Toallas,92880,40,34
03-11-2019,América Central-México-Monterrey,Homecenter,Baño,Calefones,160163,2,379
23-05-2017,América del Sur-Chile-Concepción,Hites,Moda,Zapatillas,141034,25,34
23-10-2017,América Central-México-Ciudad de México,Homecenter,Deporte,Pelotas,154695,326,85
10-11-2021,América del Sur-Perú-Arequipa,Walmart,Cocina,Hornos,12897,136,192
23-04-2019,América del Sur-Chile-Santiago,Easy,Automotriz,Herramientas de reparación,145774,15,62
14-06-2020,América del Sur-Argentina-Buenos Aires,ElectroChile,Cocina,Cuchillos,149343,65,35
28-07-2017,América del Sur-Brasil-Brasilia,Linio,Moda,Pantalones,109580,24,91
28-04-2023,América Central-México-Monterrey,PC Factory,Moda,Zapatillas,186572,1,361
08-07-2020,América Central-México-Cancún,Paris,Jardinería,Fertilizantes,27693,299,0
13-07-2023,América Central-México-Cancún,Paris,Automotriz,Neumáticos,121765,365,70
19-09-2017,América Central-México-Monterrey,Easy,Doméstico,Licuadoras,128863,15,227
14-07-2017,América del Sur-Brasil-Río de Janeiro,Aliexpress,Electrónico,Computadores,113948,356,51
16-09-2023,América Central-México-Ciudad de México,Walmart,Cocina,Batidoras,152744,121,277
13-05-2023,América Central-México-Guadalajara,Sodimac,Automotriz,Filtros,60695,152,129
28-06-2017,América del Sur-Argentina-Rosario,Sodimac,Doméstico,Refrigeradores,173992,172,71
01-11-2019,América Central-México-Guadalajara,Sodimac,Deporte,Pesas,64134,57,51
16-02-2019,América del Sur-Chile-Valparaíso,Linio,Automotriz,Herramientas de reparación,147016,221,105
31-10-2020,América Central-México-Guadalajara,Homecenter,Electrónico,Cámaras,98671,7,423
29-09-2018,América del Sur-Brasil-São Paulo,Ripley,Electrónico,Audífonos,146551,189,204
17-11-2021,América Central-México-Guadalajara,Sodimac,Moda,Carteras,14495,51,72
27-12-2018,América del Sur-Colombia-Medellín,Mercado Libre,Jardinería,Mangueras,32111,172,217
24-12-2019,América del Sur-Brasil-Brasilia,Amazon,Jardinería,Mangueras,114138,139,180
10-09-2023,América del Sur-Chile-Valparaíso,PC Factory,Cocina,Sartenes,184690,34,34
11-04-2020,América del Sur-Perú-Lima,Paris,Baño,Calefones,86126,24,39
28-10-2019,América Central-México-Monterrey,eBay,Electrónico,Audífonos,120466,54,118
09-12-2023,América Central-México-Cancún,Falabella,Baño,Espejos,94989,146,135
29-11-2022,América Central-México-Guadalajara,Linio,Moda,Chaquetas,86996,1,121
23-05-2019,América Central-México-Ciudad de México,Hites,Automotriz,Neumáticos,91808,99,74
06-07-2023,América del Sur-Argentina-Buenos Aires,Walmart,Jardinería,Fertilizantes,18218,336,164
21-03-2020,América Central-México-Cancún,Easy,Moda,Chaquetas,52525,38,144
26-12-2021,América del Sur-Brasil-Curitiba,Hites,Doméstico,Lavadoras,132189,247,44
04-11-2020,América Central-México-Guadalajara,Homecenter,Automotriz,Filtros,51338,27,29
15-02-2023,América del Sur-Brasil-Río de Janeiro,PC Factory,Moda,Pantalones,159306,5,72
21-04-2023,América del Sur-Perú-Cusco,Homecenter,Automotriz,Filtros,48362,57,379
16-05-2020,América del Sur-Colombia-Bogotá,Easy,Doméstico,Cafeteras,180135,46,63
21-11-2021,América del Sur-Perú-Arequipa,eBay,Baño,Espejos,77916,36,277
23-07-2018,América del Sur-Perú-Cusco,Falabella,Automotriz,Neumáticos,83857,102,162
26-09-2022,América Central-México-Guadalajara,Walmart,Automotriz,Neumáticos,51688,70,119
16-10-2019,América del Sur-Brasil-Curitiba,Amazon,Moda,Mochilas,162192,114,62
16-06-2023,América Central-México-Guadalajara,Ripley,Baño,Espejos,149332,48,39
04-07-2022,América del Sur-Colombia-Cartagena,Linio,Jardinería,Rastrillos,16438,248,101
07-02-2019,América del Sur-Chile-Valparaíso,Mercado Libre,Baño,Calefones,85503,353,52
19-07-2023,América Central-México-Guadalajara,Sodimac,Baño,Toallas,118875,130,114
04-02-2018,América Central-México-Ciudad de México,eBay,Cocina,Cuchillos,175191,119,153
07-04-2021,América del Sur-Brasil-Curitiba,Easy,Doméstico,Ventiladores,91240,239,44
26-06-2022,América Central-México-Guadalajara,PC Factory,Jardinería,Fertilizantes,15869,99,136
25-09-2023,América del Sur-Argentina-Rosario,Falabella,Automotriz,Herramientas de reparación,11595,471,23
06-10-2023,América del Sur-Colombia-Cali,Walmart,Moda,Carteras,41482,299,49
15-12-2022,América del Sur-Argentina-Rosario,Falabella,Doméstico,Lavadoras,178646,22,5
10-10-2020,América Central-México-Ciudad de México,Amazon,Electrónico,Audífonos,133528,25,172
07-07-2020,América del Sur-Colombia-Cartagena,PC Factory,Doméstico,Aspiradoras,72310,121,112
01-12-2020,América del Sur-Colombia-Cali,Aliexpress,Jardinería,Fertilizantes,179883,55,135
09-03-2023,América del Sur-Argentina-Córdoba,Walmart,Baño,Toallas,130249,423,68
08-06-2020,América Central-México-Ciudad de México,Sodimac,Deporte,Pesas,198476,59,316
17-11-2019,América Central-México-Guadalajara,Walmart,Deporte,Colchonetas,54637,185,192
13-04-2022,América del Sur-Chile-Valparaíso,Mercado Libre,Cocina,Sartenes,88468,33,14
09-06-2021,América del Sur-Colombia-Cali,Homecenter,Doméstico,Cafeteras,147747,105,21
30-01-2018,América del Sur-Colombia-Medellín,Amazon,Deporte,Pesas,103050,218,55
27-09-2019,América Central-México-Monterrey,Homecenter,Jardinería,Maceteros,186792,42,78
01-04-2020,América del Sur-Chile-Valparaíso,Amazon,Electrónico,Celulares,13367,153,22
04-07-2018,América del Sur-Argentina-Buenos Aires,Ripley,Baño,Duchas,82743,76,25
03-10-2021,América Central-México-Cancún,PC Factory,Electrónico,Drones,12626,382,26
21-02-2017,América Central-México-Ciudad de México,Ripley,Jardinería,Tijeras podadoras,162938,191,36
03-10-2020,América Central-México-Cancún,Walmart,Doméstico,Lavadoras,187449,117,170
05-06-2021,América Central-México-Monterrey,Amazon,Moda,Poleras,171558,117,294
16-09-2021,América Central-México-Guadalajara,Mercado Libre,Doméstico,Ventiladores,125095,46,114
30-07-2018,América Central-México-Monterrey,Sodimac,Cocina,Ollas,44553,46,39
30-12-2021,América del Sur-Perú-Trujillo,Linio,Electrónico,Tablets,102801,370,38
18-07-2020,América Central-México-Ciudad de México,Linio,Cocina,Ollas,34585,90,129
24-04-2020,América del Sur-Perú-Arequipa,Easy,Moda,Poleras,94630,98,385
19-03-2023,América del Sur-Perú-Lima,eBay,Doméstico,Cafeteras,131627,7,359
04-01-2020,América del Sur-Brasil-São Paulo,Aliexpress,Automotriz,Herramientas de reparación,74994,149,61
28-12-2023,América Central-México-Ciudad de México,Linio,Baño,Jacuzzis,142788,214,10
05-04-2018,América del Sur-Perú-Lima,Homecenter,Deporte,Patines,103960,281,12
15-04-2018,América Central-México-Cancún,ElectroChile,Moda,Pantalones,31919,197,33
18-11-2017,América del Sur-Chile-Temuco,Linio,Baño,Jacuzzis,173622,117,22
07-03-2020,América del Sur-Colombia-Cartagena,Ripley,Baño,Calefones,138183,31,46
24-02-2023,América Central-México-Ciudad de México,Aliexpress,Deporte,Colchonetas,148936,62,12
29-10-2021,América Central-México-Guadalajara,ElectroChile,Baño,Duchas,118750,98,107
14-02-2022,América Central-México-Ciudad de México,Walmart,Doméstico,Licuadoras,105203,383,86
30-08-2020,América del Sur-Colombia-Cali,Sodimac,Cocina,Cuchillos,91972,87,399
25-05-2021,América Central-México-Guadalajara,Walmart,Automotriz,Aceites,124629,274,193
20-10-2019,América Central-México-Ciudad de México,Aliexpress,Electrónico,Computadores,18219,140,245
10-06-2017,América Central-México-Cancún,Sodimac,Electrónico,Televisores,89729,272,71
25-03-2019,América del Sur-Chile-Valparaíso,Ripley,Electrónico,Tablets,98145,323,114
24-04-2017,América del Sur-Argentina-Córdoba,Linio,Baño,Espejos,199200,215,71
05-10-2023,América Central-México-Guadalajara,Linio,Automotriz,Aceites,60913,251,245
10-01-2023,América Central-México-Cancún,Sodimac,Automotriz,Filtros,198505,207,3
13-06-2019,América del Sur-Argentina-Rosario,Mercado Libre,Moda,Poleras,169828,48,116
08-11-2022,América del Sur-Argentina-Buenos Aires,Linio,Deporte,Bicicletas,163641,317,71
11-04-2021,América Central-México-Ciudad de México,Hites,Doméstico,Refrigeradores,61929,59,220
06-04-2020,América del Sur-Chile-Valparaíso,Mercado Libre,Electrónico,Drones,137886,99,95
27-07-2022,América del Sur-Chile-Temuco,Hites,Deporte,Patines,140117,113,48
30-10-2017,América Central-México-Cancún,PC Factory,Jardinería,Mangueras,163205,44,20
15-10-2021,América Central-México-Guadalajara,Easy,Jardinería,Mangueras,102991,311,88
21-01-2017,América del Sur-Brasil-Curitiba,Ripley,Automotriz,Filtros,176247,36,158
25-11-2018,América Central-México-Cancún,Mercado Libre,Electrónico,Tablets,66693,119,37
03-10-2022,América Central-México-Cancún,ElectroChile,Doméstico,Lavadoras,165391,69,339
29-01-2023,América Central-México-Cancún,Ripley,Moda,Zapatillas,130053,20,145
01-10-2023,América del Sur-Brasil-Río de Janeiro,Ripley,Doméstico,Ventiladores,25533,110,31
14-03-2017,América Central-México-Ciudad de México,ElectroChile,Jardinería,Mangueras,196979,128,328
27-12-2020,América del Sur-Colombia-Cartagena,Paris,Automotriz,Aceites,77208,23,3
20-01-2023,América del Sur-Colombia-Medellín,Mercado Libre,Baño,Calefones,163831,15,34
14-08-2023,América Central-México-Monterrey,PC Factory,Automotriz,Neumáticos,117253,54,168
28-12-2018,América del Sur-Argentina-Rosario,Hites,Deporte,Colchonetas,83392,323,18
24-03-2018,América del Sur-Chile-Concepción,Linio,Cocina,Batidoras,32295,131,79
03-11-2022,América Central-México-Guadalajara,Ripley,Doméstico,Licuadoras,121723,117,380
13-09-2019,América del Sur-Argentina-Rosario,Homecenter,Automotriz,Herramientas de reparación,151837,233,164
26-12-2022,América Central-México-Cancún,eBay,Cocina,Batidoras,81380,120,72
08-10-2017,América Central-México-Cancún,Amazon,Cocina,Ollas,174876,143,27
06-06-2017,América Central-México-Monterrey,Hites,Deporte,Patines,187195,201,130
14-12-2021,América Central-México-Guadalajara,Sodimac,Electrónico,Computadores,106976,361,52
